ds,event,total,Predicted_total,capacity,corona,ramadan_season,world_cup,pre_hajj_season,eid_al_fitr,eid_al_adha,expo_2020,air_show,diwali,comicon_dubai,international_expo,formula_1_grand_prix,shopping_festival,dubai_marathon,midterm_break,hajj_season,economic_slowdown,global_financial_tension,oil_price_surge
2022-10-20,[],134.0,80.50496471293792,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,['spring_season'],217.0,179.49263732128526,253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,['spring_season'],137.0,210.2170928084982,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,[],163.0,168.50535818208277,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-10,[],153.0,147.9957884394785,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,"['hajj_season', 'summer_season']",440.0,448.7895975136122,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-07,[],114.0,132.73980694455764,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,['summer_season'],241.0,250.72390340542435,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],117.0,99.3613005631317,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,['summer_season'],122.0,142.87458767382003,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],160.0,155.95945678757977,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-26,[],496.0,297.07722693789714,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-03,[],103.0,105.83267280049772,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,"['ramadan_season', 'spring_season']",144.0,147.584367830718,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,[],120.0,154.2631169187014,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,"['hajj_season', 'eid_al_adha', 'summer_season']",150.0,79.15788623733488,302.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-09,[],273.0,289.5070473111624,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-21,['summer_season'],148.0,125.0625388190982,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,"['hajj_season', 'eid_al_adha', 'summer_season']",345.0,350.5629545291768,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-29,['christmas_season'],122.0,82.35284760356764,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,['summer_season'],45.0,45.05468732445897,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,['summer_season'],199.0,241.6137749790748,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-23,['summer_season'],349.0,341.03312705474934,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-12,[],106.0,116.15013583262804,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,[],41.0,39.68262369240022,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,"['hajj_season', 'eid_al_adha', 'summer_season']",156.0,134.85720967574704,172.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-28,[],259.0,223.35650032315996,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,['summer_season'],298.0,282.5314101046897,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,['summer_season'],164.0,164.36981796912866,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,['summer_season'],242.0,211.1402102464465,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,['summer_season'],458.0,460.5055762346559,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,"['hajj_season', 'eid_al_adha', 'summer_season']",299.0,247.40064492800957,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-17,['summer_season'],41.0,48.27192376133836,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,[],221.0,226.7895793951119,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,['summer_season'],241.0,221.46195486946925,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,[],165.0,152.47055136121563,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,[],214.0,250.0350577139068,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-25,"['ramadan_season', 'spring_season']",164.0,143.44649004875228,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,[],68.0,78.81287879143916,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-12,[],448.0,402.6606230117729,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-07,['ramadan_season'],112.0,162.9435195486555,330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,['spring_season'],131.0,101.9343293079594,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,['spring_season'],316.0,242.7096000872808,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,[],348.0,341.0625370944633,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,['summer_season'],357.0,349.3982216117993,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17,['spring_season'],427.0,367.3215126774243,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11,['spring_season'],348.0,335.735204363404,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-28,[],118.0,133.1298139493485,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11,['spring_season'],142.0,150.1930071534158,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,['christmas_season'],135.0,120.02997882337876,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-08,['spring_season'],336.0,341.5268376439752,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,[],323.0,304.377968947856,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,['spring_season'],331.0,323.0316508057265,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-04,[],147.0,158.4446566287682,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-20,['summer_season'],353.0,353.32935330880974,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,[],327.0,330.23682074470554,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,['ramadan_season'],78.0,69.80799143345773,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,[],348.0,345.3083686153922,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,[],46.0,83.32093340599369,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,[],87.0,127.72256864108886,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,[],212.0,177.90357519321896,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,['spring_season'],131.0,98.56529386300949,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29,[],97.0,110.27491955527192,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,['spring_season'],400.0,367.5478117826853,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,['eid_al_fitr'],241.0,321.87837771681563,428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,[],310.0,256.57897998122775,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,['spring_season'],144.0,147.5646310181504,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,[],339.0,354.1535986034138,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,"['hajj_season', 'summer_season']",105.0,85.1991593556137,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-28,"['hajj_season', 'eid_al_adha', 'summer_season']",111.0,99.43359442116623,166.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-24,['christmas_season'],146.0,159.68144236070555,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,[],210.0,215.73415440269636,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,[],193.0,194.22451485024533,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,['christmas_season'],352.0,323.9879088370079,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,[],96.0,129.83208098364344,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-21,['ramadan_season'],160.0,223.27579812726847,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,['ramadan_season'],273.0,255.5272780410561,298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,['spring_season'],332.0,269.9759083011244,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-24,[],151.0,145.96053217644294,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,['spring_season'],99.0,119.07428297405843,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,['summer_season'],140.0,118.8533624966095,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,['summer_season'],208.0,208.14325794837828,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-17,[],444.0,477.4016803205012,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,['summer_season'],264.0,215.0544977098722,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,[],104.0,104.99014726447956,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,['eid_al_fitr'],109.0,105.85593756341278,174.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,['ramadan_season'],192.0,232.2608871491676,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18,[],427.0,405.2807479748247,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17,['summer_season'],136.0,102.40454068993051,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,[],346.0,267.91023979717454,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,['summer_season'],376.0,406.5457428333261,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,['summer_season'],486.0,473.6867698048668,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,['summer_season'],257.0,296.6217591783076,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,['summer_season'],344.0,332.8495932116284,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17,[],501.0,500.3638878777226,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-08,['summer_season'],274.0,219.09029941268156,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,"['hajj_season', 'eid_al_adha', 'summer_season']",82.0,79.28915418460032,182.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-23,['eid_al_fitr'],403.0,213.52723625752745,428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,['spring_season'],289.0,274.4573326140372,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,[],154.0,186.11224759570104,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,[],316.0,320.19162516376105,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,['summer_season'],158.0,147.59269766047328,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,['summer_season'],381.0,386.689769778827,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,['ramadan_season'],226.0,248.02266316359672,516.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-09,['summer_season'],132.0,89.04608414964957,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30,['summer_season'],423.0,414.6361444072164,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17,['spring_season'],95.0,134.06570499309933,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-18,[],509.0,446.05730836470224,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,[],303.0,268.17716120157377,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,[],172.0,162.68844508006913,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,[],478.0,444.8346281199317,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21,[],235.0,192.59350609039373,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,[],383.0,372.5392700377659,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-27,['summer_season'],162.0,220.78045235616815,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,[],232.0,254.2820343502188,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,[],119.0,182.67790002785185,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-29,[],506.0,504.2840792411561,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,[],608.0,596.5453393815277,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-02,[],161.0,107.7625064660062,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,['summer_season'],273.0,327.15109628040426,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-25,[],424.0,484.9876828851967,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,[],350.0,352.18721484147875,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-25,['summer_season'],124.0,122.8879054401238,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,['summer_season'],447.0,462.2224991080486,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-09,['spring_season'],358.0,275.3915895656492,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,['summer_season'],36.0,75.98425722931528,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,[],267.0,269.62768192509407,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-07,['ramadan_season'],189.0,188.0618865022432,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07,['summer_season'],472.0,425.4472144678405,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-10,['summer_season'],121.0,98.7317776260837,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,[],411.0,274.7827098718209,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,['summer_season'],172.0,168.56054556006717,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,[],193.0,217.4977600256589,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,['ramadan_season'],73.0,108.98727274584635,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,[],143.0,138.40443950692335,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-16,['summer_season'],333.0,335.0651275716164,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,['spring_season'],159.0,115.20118761261756,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-09,['summer_season'],416.0,406.1882120951985,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,[],156.0,160.2513403211648,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,[],169.0,176.0620577378502,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,['ramadan_season'],346.0,301.28847126462847,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,[],231.0,271.84049179097656,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,[],164.0,162.11672521378387,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-18,['spring_season'],358.0,398.5771103976971,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,[],395.0,381.0063141376125,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,['christmas_season'],103.0,80.02115436338775,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-24,[],153.0,148.01436638077905,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,[],273.0,272.1545779463441,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-19,[],262.0,261.4544186099111,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,[],455.0,440.13832906061685,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,[],263.0,292.4807439104843,316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-05,['summer_season'],61.0,70.46257658834479,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-12,['summer_season'],165.0,160.3419552610866,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,[],123.0,108.90772485799928,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13,[],343.0,313.1541534351869,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,[],365.0,294.25643857895284,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,[],319.0,337.76776651484363,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,[],313.0,314.85448663951,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-14,['spring_season'],397.0,425.716830949108,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-30,['christmas_season'],173.0,168.40493749910445,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-27,[],344.0,315.24943255875826,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-31,['summer_season'],254.0,298.84095043623495,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28,[],168.0,188.8641730082406,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,[],92.0,80.05488257625207,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,"['hajj_season', 'eid_al_adha', 'summer_season']",261.0,270.0076209813079,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-24,[],216.0,173.05554658295722,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,[],270.0,245.87030652656557,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-05,[],136.0,94.15266958082314,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,['ramadan_season'],292.0,260.51434179772457,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-08,['summer_season'],163.0,143.95729560656324,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-19,['summer_season'],144.0,145.60177966407008,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,[],308.0,249.7585760563944,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,[],41.0,70.63930803484483,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,['spring_season'],158.0,163.33877465707317,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,['summer_season'],369.0,350.0603187069896,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,[],157.0,131.36661872713083,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,[],408.0,370.0547620549639,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,[],377.0,379.4203328241052,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,['eid_al_fitr'],259.0,265.88565321107444,519.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-25,[],394.0,398.4685717970395,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-11,['summer_season'],590.0,601.7943645065209,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,[],340.0,347.6313935234051,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-28,"['ramadan_season', 'spring_season']",220.0,214.6963410909539,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,[],147.0,123.44100054315936,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,"['hajj_season', 'eid_al_adha', 'summer_season']",40.0,64.62582081844502,166.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-13,['summer_season'],268.0,179.45620620671085,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-23,[],166.0,155.0697806701602,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,[],48.0,69.10419990219455,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,['summer_season'],387.0,393.3493778974653,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21,[],103.0,130.8412323230983,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,[],157.0,145.76018170264106,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,['summer_season'],364.0,408.7355633821041,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,['summer_season'],143.0,117.70734466509307,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,['summer_season'],148.0,136.48155535368593,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,[],261.0,285.48738987664075,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,['summer_season'],492.0,481.2205750591223,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-02,[],258.0,250.8109170996252,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,['ramadan_season'],276.0,269.3371211155905,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21,[],230.0,249.2706045267152,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,[],266.0,249.42126251668384,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,['summer_season'],216.0,254.8655271461936,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,[],403.0,416.7293527688136,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,[],139.0,241.91879285735791,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,[],172.0,164.12745328797817,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,[],340.0,298.71770888238063,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,[],245.0,244.33493268683975,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,['summer_season'],313.0,301.2256469635203,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
